school_number_id,university,university_full,state,SD,region,division,uni_size,size_class,uni_type,department_umbrella,position,gender,number,collector,verified
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,math,tt,female,2,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,math,tt,male,12,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,math,instructor,female,5,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,math,instructor,male,5,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,physics ,tt,female,0,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,physics ,tt,male,10,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,physics ,instructor,female,0,dg,y
127,Fordham,Fordham University,New York,n,northeast,mid_atlantic,15200,large,R2,physics ,instructor,male,1,dg,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,biology,tt,female,3,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,biology,tt,male,1,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,biology,instructor,female,1,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,biology,instructor,male,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,chemistry,tt,female,1,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,chemistry,tt,male,3,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,chemistry,instructor,female,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,chemistry,instructor,male,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,comp_sci,tt,female,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,comp_sci,tt,male,2,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,comp_sci,instructor,female,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,comp_sci,instructor,male,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,math,tt,female,2,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,math,tt,male,4,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,math,instructor,female,0,NS,y
101,Franklin,Franklin College,Indiana,n,midwest,e_n_central,1000,medium,PUI,math,instructor,male,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,biology,tt,female,4,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,biology,tt,male,8,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,biology,instructor,female,1,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,biology,instructor,male,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,chemistry,tt,female,1,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,chemistry,tt,male,5,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,chemistry,instructor,female,2,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,chemistry,instructor,male,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,comp_sci,tt,female,3,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,comp_sci,tt,male,10,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,comp_sci,instructor,female,2,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,comp_sci,instructor,male,2,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,engineering,tt,female,1,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,engineering,tt,male,5,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,engineering,instructor,female,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,engineering,instructor,male,1,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,math,tt,female,2,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,math,tt,male,8,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,math,instructor,female,2,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,math,instructor,male,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,physics ,tt,female,1,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,physics ,tt,male,4,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,physics ,instructor,female,0,NS,y
103,Frostburg,Frostburg State University,Maryland,n,south,s_atlantic,5600,medium,PUI,physics ,instructor,male,0,NS,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,biology,tt,male,8,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,biology,tt,female ,8,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,biology,instructor ,male,0,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,biology,instructor ,female ,0,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,comp_sci,tt,male,4,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,comp_sci,tt,female ,2,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,comp_sci,instructor ,male,1,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,comp_sci,instructor ,female ,0,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,math ,tt,male,8,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,math ,tt,female ,4,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,math ,instructor ,male,0,SA,y
31,Furman ,Furman ,South Carolina ,n,south,s_atlantic,2900,small,PUI,math ,instructor ,female ,0,SA,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,biology,tt,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,biology,tt,male,4,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,biology,instructor,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,biology,instructor,male,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,chemistry,tt,female,2,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,chemistry,tt,male,3,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,chemistry,instructor,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,chemistry,instructor,male,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,math,tt,female,1,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,math,tt,male,2,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,math,instructor,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,math,instructor,male,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,physics ,tt,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,physics ,tt,male,2,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,physics ,instructor,female,0,CM,y
104,Georgetown,Georgetown College,Kentucky,n,south,e_s_central,5300,medium,PUI,physics ,instructor,male,0,CM,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,biology,tt,female,8,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,biology,tt,male,11,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,biology,instructor,female,1,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,biology,instructor,male,5,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,chemistry,tt,female,3,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,chemistry,tt,male,9,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,chemistry,instructor,female,3,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,chemistry,instructor,male,2,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,comp_sci,tt,female,2,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,comp_sci,tt,male,4,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,comp_sci,instructor,female,0,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,comp_sci,instructor,male,1,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,engineering,tt,female,5,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,engineering,tt,male,19,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,engineering,instructor,female,0,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,engineering,instructor,male,4,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,math,tt,female,7,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,math,tt,male,9,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,math,instructor,female,3,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,math,instructor,male,1,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,physics,tt,female,1,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,physics,tt,male,7,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,physics,instructor,female,1,NS,y
40,GZ,Gonzaga,Washington,n,west,pacific,7300,medium,R2,physics,instructor,male,1,NS,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,biology,tt,female,3,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,biology,tt,male,8,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,biology,instructor,female,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,biology,instructor,male,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,chemistry,tt,female,3,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,chemistry,tt,male,6,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,chemistry,instructor,female,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,chemistry,instructor,male,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,comp_sci,tt,female,3,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,comp_sci,tt,male,1,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,comp_sci,instructor,female,1,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,comp_sci,instructor,male,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,engineering,tt,female,2,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,engineering,tt,male,5,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,engineering,instructor,female,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,engineering,instructor,male,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,math,tt,female,2,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,math,tt,male,5,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,math,instructor,female,1,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,math,instructor,male,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,physics ,tt,female,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,physics ,tt,male,8,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,physics ,instructor,female,0,CM,y
105,Hampton,Hampton University,Virginia,n,south,s_atlantic,4600,medium,PUI,physics ,instructor,male,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,biology,tt,female,5,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,biology,tt,male,5,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,biology,instructor,female,3,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,biology,instructor,male,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,chemistry,tt,female,2,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,chemistry,tt,male,2,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,chemistry,instructor,female,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,chemistry,instructor,male,0,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,comp_sci,tt,female,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,comp_sci,tt,male,3,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,comp_sci,instructor,female,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,comp_sci,instructor,male,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,engineering,tt,female,1,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,engineering,tt,male,2,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,engineering,instructor,female,0,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,engineering,instructor,male,0,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,math,tt,female,2,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,math,tt,male,5,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,math,instructor,female,0,CM,y
106,HPacific,Hawaii Pacific University,Hawaii,n,west,pacific,3800,medium,PUI,math,instructor,male,0,CM,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,biology,tt,female,1,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,biology,tt,male,2,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,biology,instructor,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,biology,instructor,male,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,chemistry,tt,female,1,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,chemistry,tt,male,1,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,chemistry,instructor,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,chemistry,instructor,male,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,comp_sci,tt,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,comp_sci,tt,male,1,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,comp_sci,instructor,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,comp_sci,instructor,male,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,math,tt,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,math,tt,male,2,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,math,instructor,female,0,dg,y
110,Huntington,Huntington University,Indiana,n,midwest,e_n_central,1200,medium,PUI,math,instructor,male,0,dg,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,biology,tt,female,10,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,biology,tt,male,17,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,biology,instructor,female,4,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,biology,instructor,male,3,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,chemistry,tt,female,4,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,chemistry,tt,male,6,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,chemistry,instructor,female,3,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,chemistry,instructor,male,2,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,comp_sci,tt,female,2,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,comp_sci,tt,male,6,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,comp_sci,instructor,female,0,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,comp_sci,instructor,male,0,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,engineering,tt,female,2,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,engineering,tt,male,18,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,engineering,instructor,female,1,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,engineering,instructor,male,1,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,math,tt,female,4,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,math,tt,male,9,NS,y
43,IDSU,Idaho State University,Idaho,n,west,mountain,12400,large,R2,math,instructor,female,7,NS,y
